,step,mean_change,std_change,per_layer,per_qubit,rx_changes,ry_changes,rz_changes,changed,dnorm,rel_chg,rep,opt
0,0,0.010471890077174187,0.007404744464151464,[0.01570779 0.00523599],[0.01570796 0.0078538  0.0078539 ],0.010471954922633074,0.010471825231715295,inf,0.9166666666666666,0.0005282368397714984,0.03999967366313384,0,adam
1,1,0.010399802238680695,0.007354792669267706,[0.01556342 0.00523618],[0.01570651 0.00774214 0.00775076],0.010429386218080145,0.010370218259281243,inf,1.0,0.0005204065458939424,0.03972431840314061,0,adam
2,2,0.01022877532477615,0.0072453773195608195,[0.01522134 0.00523622],[0.01570338 0.00746214 0.0075208 ],0.010332493518320463,0.010125057131231832,inf,1.0,0.0005014295713258185,0.03907104371314851,0,adam
3,3,0.009892974509211684,0.0070728096950709585,[0.01455007 0.00523588],[0.01569807 0.0068905  0.00709035],0.010146892624643173,0.00963905639378019,inf,1.0,0.0004661110466619399,0.03778837908055577,0,adam
4,4,0.009324436767542209,0.006918772053725914,[0.01341391 0.00523496],[0.01569009 0.00592489 0.00635833],0.009824802648131388,0.00882407088695303,inf,1.0,0.00041501706113683474,0.035616724874451666,0,adam
5,5,0.0085219294767326,0.006979710056359484,[0.01181057 0.00523329],[0.01567896 0.0046632  0.00522363],0.00932201937915144,0.0077218395743137574,inf,1.0,0.0003645182596702999,0.03255137282166043,0,adam
6,6,0.00788041250297098,0.007046788031252937,[0.01053015 0.00523067],[0.01566426 0.00431167 0.0036653 ],0.00864635742682709,0.007114467579114871,inf,1.0,0.0003372719370877711,0.030100958482824236,0,adam
7,7,0.007581254638730013,0.007090270849019143,[0.00993555 0.00522696],[0.01564561 0.00527941 0.00181874],0.007896474314077756,0.00726603496338227,inf,1.0,0.0003410873600489465,0.028958259614213944,0,adam
8,8,0.007731996649807346,0.007006006366051818,[0.01024198 0.00522202],[0.01562265 0.00598154 0.00159179],0.00832145898487525,0.007142534314739442,inf,1.0,0.00036996060367918614,0.029534051682883478,0,adam
9,9,0.007970432680362927,0.007089365065412448,[0.01072514 0.00521572],[0.01559508 0.00648581 0.00183041],0.008856057569042135,0.007084807791683716,inf,1.0,0.0004108421950567148,0.03044481023186285,0,adam
10,10,0.008578748084875807,0.00687936912060965,[0.01194953 0.00520797],[0.01556261 0.00685933 0.00331431],0.009260402563667385,0.007897093606084229,inf,1.0,0.0004539859478259522,0.03276840391795499,0,adam
11,11,0.009058576358375767,0.006835401874654223,[0.01291849 0.00519866],[0.01552499 0.00714902 0.00450172],0.009562505210338629,0.008554647506412908,inf,1.0,0.0004940845938967718,0.03460121291546092,0,adam
12,12,0.00942957538553302,0.006885214911918142,[0.01367145 0.0051877 ],[0.01548198 0.00738477 0.00542197],0.009791918394288866,0.009067232376777172,inf,1.0,0.000528845202486867,0.03601832481276612,0,adam
13,13,0.009716198652919948,0.006975492729387823,[0.01425739 0.00517501],[0.01543338 0.00758523 0.00612999],0.009971130787362897,0.009461266518476995,inf,1.0,0.0005579860118600598,0.03711314504820051,0,adam
14,14,0.009940525047167994,0.007077206130881808,[0.01472052 0.00516053],[0.015379   0.00776206 0.00668051],0.010115502723773503,0.009765547370562485,inf,1.0,0.0005822034346684139,0.037970008756453844,0,adam
15,15,0.010119644031959212,0.007177547556147342,[0.01509511 0.00514417],[0.01531868 0.00792266 0.00711759],0.01023514239116854,0.010004145672749886,inf,1.0,0.0006024451341780433,0.03865419288040095,0,adam
16,16,0.010265830980918862,0.0072719846905094886,[0.01540576 0.0051259 ],[0.01525229 0.00807174 0.00747347],0.010336646425259999,0.010195015536577727,inf,1.0,0.0006195763467523821,0.03921258589342003,0,adam
17,17,0.010387621278075307,0.007359603390215342,[0.01566958 0.00510567],[0.01517969 0.00821232 0.00777085],0.010424339547502917,0.010350903008647694,inf,1.0,0.0006342849429598869,0.03967779056093379,0,adam
18,18,0.01049088952735665,0.007440866307720796,[0.01589836 0.00508342],[0.0151008  0.00834638 0.00802549],0.010501087531366507,0.01048069152334679,inf,1.0,0.0006470859252591433,0.040072246217035534,0,adam
