,step,mean_change,std_change,per_layer,per_qubit,rx_changes,ry_changes,rz_changes,changed,dnorm,rel_chg,rep,opt
0,0,0.01570796172916248,7.662295390314162e-17,[0.01570796 0.01570796 0.01570796 0.01570796],[0.01570796],inf,0.01570796172916248,inf,1.0,0.00039998658847992155,0.01999999804075614,0,adam
1,1,0.015678388947638677,7.513575812810492e-17,[0.01567839 0.01567839 0.01567839 0.01567839],[0.01567839],inf,0.015678388947638677,inf,1.0,0.0003984819771216009,0.019962344805872334,0,adam
2,2,0.0156252590366754,7.513575812810492e-17,[0.01562526 0.01562526 0.01562526 0.01562526],[0.01562526],inf,0.0156252590366754,inf,1.0,0.0003957859420980336,0.019894697702225628,0,adam
3,3,0.015545637732711374,3.0196648004393023e-16,[0.01554564 0.01554564 0.01554564 0.01554564],[0.01554564],inf,0.015545637732711374,inf,1.0,0.00039176275419967654,0.019793320709415196,0,adam
4,4,0.015436628757839202,1.5098324002196512e-16,[0.01543663 0.01543663 0.01543663 0.01543663],[0.01543663],inf,0.015436628757839202,inf,1.0,0.00038628796353460467,0.019654526171876796,0,adam
5,5,0.015295459211854925,7.511572993685796e-17,[0.01529546 0.01529546 0.01529546 0.01529546],[0.01529546],inf,0.015295459211854925,inf,1.0,0.00037925520646852067,0.01947478352341747,0,adam
6,6,0.015119578683509112,2.8650521935151666e-16,[0.01511958 0.01511958 0.01511958 0.01511958],[0.01511958],inf,0.015119578683509112,inf,1.0,0.0003705836067623086,0.01925084547957856,0,adam
7,7,0.014906768710277454,2.8577298768337e-16,[0.01490677 0.01490677 0.01490677 0.01490677],[0.01490677],inf,0.014906768710277454,inf,1.0,0.0003602253119076353,0.01897988740614598,0,adam
8,8,0.014655257127257307,2.8577298768337e-16,[0.01465526 0.01465526 0.01465526 0.01465526],[0.01465526],inf,0.014655257127257307,inf,1.0,0.0003481725443428591,0.018659652912685898,0,adam
9,9,0.014363829914902398,2.8584011024537894e-16,[0.01436383 0.01436383 0.01436383 0.01436383],[0.01436383],inf,0.014363829914902398,inf,1.0,0.0003344634306516729,0.018288596261503587,0,adam
10,10,0.014031931704457837,1.5098324002196512e-16,[0.01403193 0.01403193 0.01403193 0.01403193],[0.01403193],inf,0.014031931704457837,inf,1.0,0.0003191858349675162,0.017866010335138682,0,adam
11,11,0.013659745515534383,7.58681267595981e-17,[0.01365975 0.01365975 0.01365975 0.01365975],[0.01365975],inf,0.013659745515534383,inf,1.0,0.0003024784972381836,0.017392128161397125,0,adam
12,12,0.01324824289843011,1.5098324002196512e-16,[0.01324824 0.01324824 0.01324824 0.01324824],[0.01324824],inf,0.01324824289843011,inf,1.0,0.00028452897780256194,0.016868186756537895,0,adam
13,13,0.012799197571478536,2.8577298768337e-16,[0.0127992 0.0127992 0.0127992 0.0127992],[0.0127992],inf,0.012799197571478536,inf,1.0,0.0002655682255643181,0.016296444488884676,0,adam
14,14,0.012315158758024426,2.8584011024537894e-16,[0.01231516 0.01231516 0.01231516 0.01231516],[0.01231516],inf,0.012315158758024426,inf,1.0,0.00024586197652348853,0.015680147130408217,0,adam
15,15,0.01179938433912818,2.8584011024537894e-16,[0.01179938 0.01179938 0.01179938 0.01179938],[0.01179938],inf,0.01179938433912818,inf,1.0,0.0002256995867324158,0.015023442744106719,0,adam
16,16,0.011255738036100001,3.0196648004393023e-16,[0.01125574 0.01125574 0.01125574 0.01125574],[0.01125574],inf,0.011255738036100001,inf,1.0,0.00020538123349404265,0.014331250772742221,0,adam
17,17,0.010688558437429465,2.8911262840420958e-16,[0.01068856 0.01068856 0.01068856 0.01068856],[0.01068856],inf,0.010688558437429465,inf,1.0,0.00018520461583963958,0.013609095278747763,0,adam
18,18,0.010102510198045785,2.8577298768337e-16,[0.01010251 0.01010251 0.01010251 0.01010251],[0.01010251],inf,0.010102510198045785,inf,1.0,0.00016545231352448953,0.01286291548524221,0,adam
19,19,0.009502428812174413,7.511572993685796e-17,[0.00950243 0.00950243 0.00950243 0.00950243],[0.00950243],inf,0.009502428812174413,inf,1.0,0.00014638082449364932,0.012098868134691187,0,adam
20,20,0.008893169947085892,2.8577298768337e-16,[0.00889317 0.00889317 0.00889317 0.00889317],[0.00889317],inf,0.008893169947085892,inf,1.0,0.00012821203117046088,0.011323135654680128,0,adam
21,21,0.00827947266153066,2.8911002623572485e-16,[0.00827947 0.00827947 0.00827947 0.00827947],[0.00827947],inf,0.00827947266153066,inf,1.0,0.00011112750615072793,0.010541752002214633,0,adam
22,22,0.0076658433487862745,2.858062219025136e-16,[0.00766584 0.00766584 0.00766584 0.00766584],[0.00766584],inf,0.0076658433487862745,inf,1.0,9.526572345941267e-05,0.009760454895419768,0,adam
23,23,0.007056464434742156,2.858062219025136e-16,[0.00705646 0.00705646 0.00705646 0.00705646],[0.00705646],inf,0.007056464434742156,inf,1.0,8.072194724772876e-05,0.008984569564330913,0,adam
24,24,0.006455129171108294,7.549162001098256e-17,[0.00645513 0.00645513 0.00645513 0.00645513],[0.00645513],inf,0.006455129171108294,inf,1.0,6.755035984872765e-05,0.008218925727028648,0,adam
25,25,0.005865201612303358,0.0,[0.0058652 0.0058652 0.0058652 0.0058652],[0.0058652],inf,0.005865201612303358,inf,1.0,5.5767876699202204e-05,0.00746780663062907,0,adam
26,26,0.005289599220055416,7.549162001098256e-17,[0.0052896 0.0052896 0.0052896 0.0052896],[0.0052896],inf,0.005289599220055416,inf,1.0,4.5359068930922674e-05,0.006734926902774774,0,adam
