,step,mean_change,std_change,per_layer,per_qubit,rx_changes,ry_changes,rz_changes,changed,dnorm,rel_chg,rep,opt
0,0,1.7796988525828966e-11,1.0218979386807878e-11,"[1.80743090e-11 1.53899582e-11 1.42787233e-11 1.24377391e-11
 2.88042132e-11]",[1.77512277e-11 1.78427494e-11],inf,inf,1.7796988525828963e-11,1.0,1.845266162502048e-22,5.664935187610354e-11,0,adam
1,1,3.514220652461774e-11,2.213701200319664e-11,"[5.07924338e-11 4.21961023e-11 1.89612957e-11 1.81548787e-11
 4.56063221e-11]",[3.94091471e-11 3.08752659e-11],inf,inf,3.5142206524617733e-11,1.0,4.1735940310444874e-21,1.1186140902452735e-10,0,adam
2,2,3.4425257715509575e-11,2.3398972623262057e-11,"[2.46885284e-11 3.56629322e-11 3.66562554e-11 1.15901870e-11
 6.35283856e-11]",[4.67078607e-11 2.21426547e-11],inf,inf,3.4425257715509575e-11,1.0,2.3183962484442483e-21,1.0957879048589803e-10,0,adam
3,3,2.6945580399393156e-11,2.0830846669452044e-11,"[1.29780099e-11 2.78401228e-11 3.31551112e-11 7.43979790e-12
 5.33148603e-11]",[3.47842335e-11 1.91069273e-11],inf,inf,2.6945580399393156e-11,1.0,2.3515654788215342e-21,8.57705018120214e-11,0,adam
4,4,2.8331798855241702e-11,2.1345351986238223e-11,"[1.47235137e-11 1.99678728e-11 3.94872928e-11 1.23465313e-11
 5.51337837e-11]",[3.52452600e-11 2.14183378e-11],inf,inf,2.8331798855241702e-11,1.0,2.3183272921342077e-21,9.018297220109162e-11,0,adam
5,5,2.8609010283627807e-11,2.4709319586359038e-11,"[2.79488135e-11 2.01501575e-11 5.05125541e-11 9.34452289e-12
 3.50890035e-11]",[4.28350013e-11 1.43830192e-11],inf,inf,2.8609010283627807e-11,1.0,1.7236607538093383e-21,9.106537746106369e-11,0,adam
6,6,2.8432899083492104e-11,2.811663856552129e-11,"[3.14120925e-11 2.34417898e-11 5.22148084e-11 4.93550832e-12
 3.01602965e-11]",[3.81610483e-11 1.87047499e-11],inf,inf,2.843289908349211e-11,1.0,1.896246552651523e-21,9.050471483362799e-11,0,adam
7,7,3.201642237505862e-11,2.9471806510663375e-11,"[4.54523327e-11 3.62344195e-11 4.30329073e-11 1.14586944e-11
 2.39037580e-11]",[3.71804689e-11 2.68523758e-11],inf,inf,3.201642237505862e-11,1.0,2.9049743440470944e-21,1.019115902778367e-10,0,adam
8,8,2.7463332678744417e-11,2.823924519165834e-11,"[3.02910915e-11 1.87130249e-11 4.70371112e-11 9.74161671e-12
 3.15338191e-11]",[3.04408606e-11 2.44858047e-11],inf,inf,2.7463332678744424e-11,1.0,1.0592757765548909e-21,8.741851686977498e-11,0,adam
9,9,3.147252416147916e-11,3.5691669964044135e-11,"[2.91870068e-11 1.53880398e-11 6.22591721e-11 2.16059502e-11
 2.89224519e-11]",[3.85239959e-11 2.44210525e-11],inf,inf,3.147252416147916e-11,1.0,1.4573077355078667e-21,1.0018030849323623e-10,0,adam
10,10,2.727133423760029e-11,3.253791216879251e-11,"[1.50571283e-11 1.54976897e-11 5.10649889e-11 1.67742060e-11
 3.79626583e-11]",[3.26447750e-11 2.18978935e-11],inf,inf,2.7271334237600297e-11,1.0,3.48340236986831e-22,8.680722807241636e-11,0,adam
11,11,2.7330950629902505e-11,2.9883378365099314e-11,"[1.70241117e-11 1.53338907e-11 4.01923436e-11 1.59379895e-11
 4.81664176e-11]",[2.29863788e-11 3.16755225e-11],inf,inf,2.7330950629902505e-11,1.0,8.885421783418345e-22,8.699729825423219e-11,0,adam
12,12,2.907280087747926e-11,2.787442786111537e-11,"[3.46322671e-11 2.30227660e-11 3.10938899e-11 1.10237572e-11
 4.55913243e-11]",[2.69430168e-11 3.12025849e-11],inf,inf,2.907280087747926e-11,1.0,2.864678055063525e-21,9.254175203921022e-11,0,adam
13,13,3.400034377590405e-11,2.6416848189682467e-11,"[4.49474638e-11 3.35906151e-11 2.17360913e-11 1.53736524e-11
 5.43538963e-11]",[3.24730323e-11 3.55276552e-11],inf,inf,3.4000343775904045e-11,1.0,6.188549905260866e-21,1.0822631679729966e-10,0,adam
14,14,2.956167360566702e-11,2.453199490305876e-11,"[4.43778948e-11 2.04133608e-11 1.50300101e-11 2.36862894e-11
 4.43008129e-11]",[2.58103664e-11 3.33129808e-11],inf,inf,2.956167360566702e-11,1.0,4.565162406631879e-21,9.409761858591992e-11,0,adam
15,15,2.8552136227932154e-11,2.3451432557454007e-11,"[4.34187310e-11 1.73197086e-11 1.08676315e-11 3.04320014e-11
 4.07226086e-11]",[2.69017902e-11 3.02024822e-11],inf,inf,2.8552136227932157e-11,1.0,3.8744772481935436e-21,9.088418906344486e-11,0,adam
16,16,3.140442352905554e-11,2.975661949157913e-11,"[3.90763347e-11 1.37676197e-11 8.11581221e-12 3.61163551e-11
 5.99459959e-11]",[3.18615392e-11 3.09473078e-11],inf,inf,3.140442352905554e-11,1.0,3.336522570897185e-21,9.99635929588294e-11,0,adam
17,17,2.733246349286352e-11,2.3047017248025073e-11,"[2.39974072e-11 1.13171741e-11 4.40958135e-12 3.92289290e-11
 5.77092258e-11]",[2.67199327e-11 2.79449942e-11],inf,inf,2.733246349286352e-11,1.0,1.456282687289514e-21,8.700196119093562e-11,0,adam
18,18,2.9815799704431926e-11,2.9355632808631896e-11,"[2.36494924e-11 1.13206184e-11 2.36019701e-12 5.00727121e-11
 6.16759787e-11]",[2.45166462e-11 3.51149532e-11],inf,inf,2.9815799704431926e-11,1.0,2.7649887555872884e-21,9.490674912626673e-11,0,adam
19,19,2.7134683909683936e-11,2.314890952923817e-11,"[1.49985321e-11 1.17375931e-11 1.40766885e-11 3.56603163e-11
 5.92002896e-11]",[2.05962820e-11 3.36730858e-11],inf,inf,2.7134683909683936e-11,1.0,2.82721313625014e-21,8.637246473597315e-11,0,adam
20,20,2.312375721237144e-11,1.9998487129308668e-11,"[1.60682614e-11 2.80439887e-11 5.22168793e-12 2.45824972e-11
 4.17023509e-11]",[1.69679222e-11 2.92795922e-11],inf,inf,2.312375721237144e-11,1.0,3.021876108224592e-21,7.360512199738878e-11,0,adam
21,21,2.8191843771923486e-11,1.833951208931099e-11,"[3.21701807e-11 3.25072832e-11 2.16090675e-11 2.48559461e-11
 2.98167414e-11]",[2.73445402e-11 2.90391473e-11],inf,inf,2.8191843771923486e-11,1.0,4.481620644072024e-21,8.973732867900708e-11,0,adam
22,22,3.1759200793001735e-11,2.3292752871630284e-11,"[2.89925581e-11 4.27963209e-11 2.45189962e-11 2.96976307e-11
 3.27904981e-11]",[3.17729474e-11 3.17454542e-11],inf,inf,3.1759200793001735e-11,1.0,4.938198998220474e-21,1.0109268977487318e-10,0,adam
23,23,2.926537045708994e-11,2.4367919931121016e-11,"[2.76765853e-11 3.18268872e-11 3.48707065e-11 1.51385700e-11
 3.68141032e-11]",[3.08905166e-11 2.76402243e-11],inf,inf,2.926537045708994e-11,1.0,5.2809022447567515e-21,9.315437310419838e-11,0,adam
24,24,2.6434232718571352e-11,2.247345108775632e-11,"[2.31266609e-11 1.82538470e-11 3.34649211e-11 1.59324089e-11
 4.13933258e-11]",[2.41943672e-11 2.86740983e-11],inf,inf,2.6434232718571358e-11,1.0,3.2744920130467454e-21,8.414291485792091e-11,0,adam
25,25,2.635337520711627e-11,2.1494202508821152e-11,"[1.40984876e-11 1.65382517e-11 3.41747459e-11 2.46667292e-11
 4.22886616e-11]",[2.94131253e-11 2.32936251e-11],inf,inf,2.635337520711627e-11,1.0,7.036732288224758e-21,8.38855651608128e-11,0,adam
26,26,3.05368162401759e-11,2.0711752580377243e-11,"[4.18741284e-11 1.85317865e-11 2.61045812e-11 1.92893079e-11
 4.68842771e-11]",[3.34911411e-11 2.75824913e-11],inf,inf,3.0536816240175894e-11,1.0,9.44817410986459e-21,9.720158011816693e-11,0,adam
27,27,2.6057167974922887e-11,1.9332684398961518e-11,"[5.23829018e-11 1.61605155e-11 1.32931388e-11 2.06663184e-11
 2.77829653e-11]",[2.29634286e-11 2.91509073e-11],inf,inf,2.6057167974922887e-11,1.0,6.8794505888062e-21,8.294276376830112e-11,0,adam
28,28,3.133094285947375e-11,3.642873451951008e-11,"[8.71274783e-11 1.28358793e-11 1.57976682e-11 2.18635293e-11
 1.90301593e-11]",[3.36695805e-11 2.89923052e-11],inf,inf,3.133094285947375e-11,1.0,8.948771053666506e-21,9.972955794523841e-11,0,adam
29,29,2.6376974997340917e-11,3.004232721249787e-11,"[6.86560755e-11 6.98162277e-12 1.44019976e-11 1.50698590e-11
 2.67753201e-11]",[2.91234927e-11 2.36304573e-11],inf,inf,2.6376974997340917e-11,1.0,6.416836236894547e-21,8.396039419267254e-11,0,adam
