,step,mean_change,std_change,per_layer,per_qubit,rx_changes,ry_changes,rz_changes,changed,dnorm,rel_chg,rep,opt
0,0,0.002945242877279053,0.006131011825485298,[0.00392699 0.0019635 ],[1.17809713e-02 5.39219238e-11 3.24556627e-11 8.06515528e-11],inf,0.0039269905245579405,0.0019634952300001647,1.0,9.552596036838186e-05,0.014999998800805159,0,adam
1,1,0.002944297145143095,0.006129043224038522,[0.00392573 0.00196286],[1.17771884e-02 5.07336632e-11 3.22650507e-11 7.84445168e-11],inf,0.003925387919832659,0.001963206370453531,1.0,9.591553217537434e-05,0.014995182226588355,0,adam
2,2,0.002942600922488736,0.006125512720640112,[0.00392348 0.00196172],[1.17704036e-02 1.39575778e-11 3.32460355e-11 7.94920109e-11],inf,0.003922555683757996,0.0019626461612194763,1.0,9.625059748869004e-05,0.014986543435547173,0,adam
3,3,0.002940063019845087,0.006120230964000483,[0.00392013 0.00196   ],[1.17602519e-02 4.11704510e-11 3.47439225e-11 8.68016241e-11],inf,0.003918372196077409,0.0019617538436127644,1.0,9.652431980611273e-05,0.014973618003520928,0,adam
4,4,0.002936591708390151,0.0061130077601287795,[0.00391554 0.00195764],[1.17463667e-02 4.51506321e-11 4.03782906e-11 8.35245973e-11],inf,0.003912715876894868,0.0019604675398854333,1.0,9.672979945903915e-05,0.014955938759455112,0,adam
5,5,0.002932095347052235,0.006103653117286173,[0.00390962 0.00195457],[1.17283812e-02 4.59962658e-11 5.73493650e-11 7.11393507e-11],inf,0.0039054660296289874,0.0019587246644754822,1.0,9.686013791766251e-05,0.014933038979203506,0,adam
6,6,0.0029264828113169427,0.006091978445156861,[0.00390223 0.00195073],[1.17059311e-02 3.36127631e-11 3.45313369e-11 6.36518562e-11],inf,0.0038965035663103614,0.001956462056323523,1.0,9.690849667927093e-05,0.014904454569425685,0,adam
7,7,0.0029196641930993358,0.006077797711701128,[0.00389327 0.00194605],[1.16786566e-02 5.44131901e-11 2.05175390e-11 6.42472353e-11],inf,0.003885711908286634,0.0019536164779120377,1.0,9.686817277642054e-05,0.014869727632005558,0,adam
8,8,0.0029115513537711184,0.006060928756409452,[0.00388262 0.00194048],[1.16462052e-02 7.58079498e-11 2.29822413e-11 6.72969403e-11],inf,0.0038729778278717526,0.0019501248796704835,1.0,9.67326695590354e-05,0.014828409280594368,0,adam
9,9,0.002902058595258427,0.006041194625100166,[0.00387018 0.00193394],[1.16082342e-02 8.17856333e-11 3.17858830e-11 7.28479702e-11],inf,0.003858192383018917,0.0019459248074979363,1.0,9.64957787987409e-05,0.014780063058486226,0,adam
10,10,0.0028911033258321654,0.006018424974911267,[0.00385582 0.00192638],[1.15644131e-02 5.99878503e-11 3.01790874e-11 6.83058935e-11],inf,0.00384125187950453,0.0019409547721598007,1.0,9.615166265199549e-05,0.0147242683294595,0,adam
11,11,0.002878606813044863,0.00599245749179159,[0.00383946 0.00191775],[1.15144271e-02 6.24952790e-11 2.83371440e-11 6.24612722e-11],inf,0.0038220589129002776,0.0019351547131894473,1.0,9.569494297418639e-05,0.01466062411245117,0,adam
12,12,0.0028644948349265385,0.005963139395265671,[0.00382099 0.001908  ],[1.14579792e-02 5.19155274e-11 2.69483402e-11 5.78559779e-11],inf,0.0038005232796316855,0.0019284663902213912,1.0,9.512078242230366e-05,0.014588752398072335,0,adam
13,13,0.0028486984683750646,0.005930328897021011,[0.00380033 0.00189706],[1.13947937e-02 6.08871972e-11 2.46619552e-11 5.83736648e-11],inf,0.00377656306499659,0.00192083387175354,1.0,9.442497621410756e-05,0.014508302163846798,0,adam
14,14,0.002831154753887957,0.005893896717254213,[0.0037774  0.00188491],[1.13246189e-02 7.18610778e-11 2.63725149e-11 5.00707066e-11],inf,0.003750105562725429,0.0019122039450504846,1.0,9.360403293044534e-05,0.014418952759660097,0,adam
15,15,0.0028118074642611572,0.005853727525477242,[0.00375211 0.00187151],[1.12472297e-02 5.30475152e-11 2.74491981e-11 4.64954670e-11],inf,0.0037210883065511256,0.001902526621971189,1.0,9.265525530829995e-05,0.014320417822714981,0,adam
16,16,0.0027906078078423777,0.005809721360845101,[0.0037244  0.00185681],[1.11624311e-02 5.85320140e-11 2.95886130e-11 4.14507884e-11],inf,0.003689459992068762,0.0018917556236159926,1.0,9.157681759521705e-05,0.014212448859166837,0,adam
17,17,0.0027675150439915182,0.005761795014387184,[0.00369423 0.0018408 ],[1.10700600e-02 6.44647039e-11 2.77808726e-11 4.57494991e-11],inf,0.0036551813242288516,0.0018798487637541844,1.0,9.036782797329784e-05,0.014094838378637897,0,adam
18,18,0.002742497145680751,0.00570988327843986,[0.00366154 0.00182345],[1.09699884e-02 6.07359981e-11 2.71722395e-11 5.51973501e-11],inf,0.003618225833414074,0.001866768457947428,1.0,8.902838760498614e-05,0.013967423268815837,0,adam
