,step,mean_change,std_change,per_layer,per_qubit,rx_changes,ry_changes,rz_changes,changed,dnorm,rel_chg,rep,opt
0,0,0.010471873658914282,0.007404732853021042,[0.01570776 0.00523599],[0.00785398 0.01178071 0.01178093],inf,0.013089965333608636,0.007853781984219927,1.0,0.0005773282871087625,0.03999961095000071,0,adam
1,1,0.010476293969450755,0.007407862207730928,[0.01571315 0.00523943],[0.00785948 0.01178433 0.01178508],inf,0.013100000131856302,0.007852587807045211,1.0,0.0005776728171533161,0.04001649529252571,0,adam
2,2,0.01048709744537594,0.007415506694198723,[0.01572938 0.00524481],[0.00786808 0.01179854 0.01179467],inf,0.013115923431738471,0.007858271459013412,1.0,0.0005786700995145282,0.04005776153083107,0,adam
3,3,0.010504191291235239,0.007427602645154027,[0.01575653 0.00525185],[0.00787926 0.01182307 0.01181025],inf,0.013137037461855754,0.007871345120614721,1.0,0.0005803041840030843,0.040123055212390346,0,adam
4,4,0.01052669759036074,0.007443546047964611,[0.01579314 0.00526025],[0.00789244 0.01185597 0.01183168],inf,0.01316260104894886,0.007890794131772618,1.0,0.0005824832740886597,0.04020902294254669,0,adam
5,5,0.010553305011769003,0.007462430820550591,[0.01583687 0.00526974],[0.00790703 0.01189442 0.01185846],inf,0.01319184712598861,0.007914762897549398,1.0,0.0005850733568670967,0.040310655805908535,0,adam
6,6,0.010582344725886192,0.0074830895321137845,[0.01588466 0.00528003],[0.00792244 0.01193472 0.01188987],inf,0.013223993659695801,0.007940695792076579,1.0,0.0005879044021178467,0.04042157934305335,0,adam
7,7,0.010611703985533993,0.007504026051724387,[0.01593258 0.00529083],[0.00793806 0.01197197 0.01192509],inf,0.013258250599545248,0.007965157371522738,1.0,0.0005907607643674683,0.040533723454216464,0,adam
8,8,0.01063859302176489,0.007523269010695189,[0.01597534 0.00530185],[0.00795329 0.01199926 0.01196322],inf,0.013293824333858404,0.007983361709671372,1.0,0.0005933579982515727,0.040636432006963874,0,adam
9,9,0.01065913142743301,0.007538173293248154,[0.01600546 0.0053128 ],[0.00796755 0.01200648 0.01200336],inf,0.013329920609946607,0.007988342244919412,1.0,0.0005953047837796654,0.04071488293781145,0,adam
