,step,mean_change,std_change,per_layer,per_qubit,rx_changes,ry_changes,rz_changes,changed,dnorm,rel_chg,rep,opt
0,0,0.003665190306363392,0.00664372158301584,[0.00392699 0.00392699 0.00392699 0.00392699 0.00261799],[1.46607611e-02 3.26535935e-11 1.54903913e-11 2.84565774e-11],0.003926988831876328,0.0039269898745274995,0.003141592212686349,1.0,0.0016456795574172121,0.06999997855562756,0,adam
1,1,0.0036426707469353753,0.006602934824406638,[0.00389929 0.00389729 0.00390257 0.00390868 0.00260552],[1.45706829e-02 1.92311041e-11 1.54721614e-11 1.73479487e-11],0.003911688511935829,0.0038980466602846304,0.003118277068585666,1.0,0.0016202560021209907,0.06956988665172092,0,adam
2,2,0.0035961678712052715,0.006518847207563168,[0.00384324 0.00383858 0.00385189 0.00386911 0.00257802],[1.43846714e-02 2.05178944e-11 1.36712935e-11 2.54049249e-11],0.00387659846038626,0.0038399930023752847,0.0030719121508542705,1.0,0.0015740045305104016,0.06868174714686903,0,adam
3,3,0.00351793026968567,0.006377599346515741,[0.00375093 0.00374354 0.00376653 0.00379914 0.00252951],[1.40717210e-02 2.08648552e-11 1.37804173e-11 2.66774854e-11],0.00381222083842074,0.003745071743144595,0.0029964982274916724,1.0,0.0015013201701892704,0.06718751902476972,0,adam
4,4,0.003400573187321959,0.006165954112208616,[0.00361538 0.00360574 0.00363855 0.0036893  0.0024539 ],[1.36022927e-02 1.54379207e-11 1.27708944e-11 2.26041084e-11],0.00370836676946458,0.003606595187565971,0.0028867576049353264,1.0,0.0013981923681885727,0.06494616385296625,0,adam
5,5,0.0032384666270946568,0.005873659739827084,[0.0034321  0.00342116 0.00346213 0.0035311  0.00234583],[1.29538665e-02 1.51090975e-11 1.11737995e-11 1.98278639e-11],0.003555463789787635,0.003420576417703075,0.0027393596737932606,1.0,0.0012638631114740874,0.06185015660883031,0,adam
6,6,0.0030292760176628677,0.005496096300944959,[0.00320075 0.00318961 0.00323538 0.00331868 0.00220196],[1.21171040e-02 1.25574260e-11 1.03402163e-11 1.88271305e-11],0.003346462158095747,0.0031872535253703012,0.0025541123695225535,1.0,0.0011022135992493345,0.057854910264093506,0,adam
7,7,0.002775128414348149,0.005036401953209224,[0.0029259  0.00291547 0.00296159 0.00305057 0.00202211],[1.11005136e-02 1.15343128e-11 9.73578616e-12 1.71137325e-11],0.0030789869107611797,0.002911801048712068,0.0023345972835712,1.0,0.0009220660774361805,0.053001048582993704,0,adam
8,8,0.0024828398645447233,0.004506202594200229,[0.00261663 0.00260735 0.00264921 0.00273105 0.00180996],[9.93135942e-03 1.02438153e-11 8.63760170e-12 1.51348031e-11],0.0027569440913566305,0.0026037333852886877,0.00208784211698885,1.0,0.0007358769223788713,0.04741874848174832,0,adam
9,9,0.002162956456347727,0.003924441507289107,[0.00228492 0.00227653 0.0023103  0.00237031 0.00157272],[8.65182579e-03 9.19602761e-12 7.76993628e-12 1.35960660e-11],0.002390677201171163,0.002275128465095642,0.0018230637027763772,1.0,0.0005571036624146772,0.04130942540643279,0,adam
