,Layer,Qubit,Run,2-Norm,Trace Norm,Diamond Norm
0,0,1,0,0.025542048641848027,0.04088287554796795,0.0006524010311951248
1,2,1,1,0.028556069199043677,0.050616756865908816,0.000815451891540056
2,4,0,2,0.025502405361498906,0.039016051549108366,0.0006503755865763367
3,1,2,3,0.030065851559332692,0.048355209188914006,0.0009039664197256838
4,2,1,4,0.02731503336888784,0.05397039188294978,0.0007461135529166676
5,0,0,5,0.02985116323313361,0.03304950371003593,0.0008911080321179827
6,3,0,6,0.02715482583919436,0.04435279675369254,0.0007373877039556032
7,2,1,7,0.022463192032354282,0.036752524707165946,0.0005046005370638534
8,1,0,8,0.0212126410380511,0.02434955833391495,0.00044997792615267425
9,2,1,9,0.025384569967250144,0.039056824355614896,0.0006443785089984603
10,4,2,10,0.02826915869678563,0.04661660805047821,0.0007991534960828057
11,2,0,11,0.01916229963712192,0.0329771340602476,0.0003671924138482959
12,3,0,12,0.026328203558369456,0.035315169990707315,0.0006931811319862751
13,4,0,13,0.03360595280844068,0.06547534534255087,0.0011293695182911193
14,2,2,14,0.028728125674766618,0.047784922075319786,0.000825321422933118
15,2,1,15,0.034103122979852504,0.0455433151658655,0.0011630412051498583
16,4,2,16,0.023846262950747193,0.03469872659945562,0.000568648201466601
17,4,0,17,0.026231022842289415,0.03528204856236706,0.0006880731994426634
18,0,2,18,0.02905954991282154,0.04239817776077404,0.0008444711086665284
19,2,2,19,0.03291608101039803,0.048267250953915194,0.0010834936207452922
20,4,0,20,0.026058292752993865,0.04526151395646434,0.0006790347640747552
21,2,2,21,0.020585407587120387,0.02179101040816471,0.00042375909742897716
22,1,2,22,0.03335513138262071,0.05661455486733838,0.0011125832688668141
23,2,0,23,1.9999877160398756,4.368239538438628,0.0008877740082426321
24,0,1,24,0.025438529934672046,0.019861572954206812,0.0006471277518094312
25,1,2,25,1.9999891441417599,3.7798350247959585,0.0006229429957291873
26,1,1,26,0.035917757951909275,0.05222431940544972,0.0012901322684013114
27,4,2,27,0.02293808718366396,0.0343744310118207,0.0005261584528791068
28,1,2,28,0.026137929608311305,0.04790766735028784,0.0006831990250591527
29,0,1,29,0.028575449140384034,0.054447262569862404,0.0008165680449558136
30,0,0,30,0.026644767902665883,0.049975337757479685,0.0007099491425492376
31,0,1,31,0.020822176829943327,0.0366186526670181,0.0004335633266147636
32,2,0,32,0.02252758639744133,0.03611102499897906,0.0005074972147922739
33,1,2,33,0.022513844868175766,0.044404976204444405,0.0005068757047853544
34,1,1,34,0.03020861766334356,0.04319442138225589,0.0009125724541305169
35,4,2,35,0.024801242362139504,0.07062243789883929,0.0006150981693754599
36,4,0,36,0.03029135723897457,0.06214960669299914,0.0009175773025115924
37,3,2,37,0.028650188287840907,0.03894191577505924,0.0008208507353436178
38,1,1,38,0.023269146775629683,0.034689188697180615,0.0005414567318695388
39,0,0,39,0.01830294791634287,0.02730603300812927,0.0003349984165935217
40,1,1,40,0.03612533998551834,0.05353805743156326,0.0013050542982595155
41,4,2,41,0.03495421842032486,0.06858649759869548,0.001221822113878923
42,3,1,42,0.0269826291351989,0.03813951593417053,0.0007280718440280338
43,0,2,43,0.035780868657960985,0.039375041884374115,0.001280296643245875
44,0,2,44,0.03811803108650573,0.0421329946897935,0.0014530209695857565
45,2,1,45,0.025969149054472746,0.04491682227635936,0.0006744015182449675
46,3,1,46,0.025598045654881583,0.03193735139587136,0.0006552659813680485
47,1,1,47,0.027069595958357544,0.03665058579879955,0.0007327595564969139
48,2,0,48,0.026984595486883936,0.028804773862581352,0.0007281733332900093
49,2,0,49,0.026782920350872395,0.03342847148898871,0.0007173281978017772
50,4,0,50,0.028935186924211792,0.040627648839161354,0.0008372537031158983
51,4,2,51,0.031044323768776555,0.045564322215905034,0.0009637571733545916
52,2,1,52,0.02212036042252669,0.031749300783331214,0.0004893128061708887
53,3,1,53,0.024840026213415044,0.044847811564993435,0.0006170240000644341
54,2,0,54,0.019127654643826045,0.04463737254219022,0.0003658670801437363
55,2,0,55,0.026315524210553914,0.0413250897349634,0.0006925101792175561
56,3,2,56,0.02255527683775685,0.03417339774595455,0.0005087425198996258
57,2,0,57,0.023212221755296674,0.03277073002750057,0.0005388115235240722
58,0,1,58,0.03104557229078435,0.04815500196187017,0.0009638307311316671
59,3,1,59,0.02190238574366641,0.03385396788243862,0.00047971807452647236
60,2,0,60,0.026201811526637125,0.03011807325986297,0.0006865430918960798
61,0,0,61,0.026800881572840808,0.04357556573184078,0.0007182923380704755
62,3,1,62,0.032521947385429066,0.04915914088095677,0.0010576960198959426
63,3,2,63,0.03229269338309438,0.05173378248123872,0.001042826037157762
64,4,2,64,0.0315925721449814,0.03304333866031371,0.0009980940989665513
65,4,1,65,0.019818639006066383,0.03080464182718456,0.0003927787610681181
66,2,0,66,1.9999999870702863,4.131848606676632,0.0005720057445150845
67,0,2,67,0.026241983746277914,0.04547797051421906,0.0006886448018203563
68,1,2,68,0.026168000934618567,0.03384662195641133,0.0006847689383959975
69,3,0,69,0.030237311374587968,0.05861753548900303,0.0009143099250953803
70,4,2,70,0.028850979563346587,0.044371994679757054,0.0008323892431454776
71,1,0,71,0.028522513789558543,0.04261762016855782,0.0008135368589325747
72,0,1,72,0.019685531386921015,0.021892365644651565,0.000387523039184481
73,1,0,73,0.031298287680876315,0.061487518383278775,0.0009796047865293037
74,1,0,74,0.03508357106251981,0.05680079687703038,0.0012308588162175456
75,3,1,75,0.027240439808196987,0.054292694269466105,0.0007420388605514376
76,4,0,76,0.02215583106993973,0.03334163037723073,0.0004908818966211776
