,Layer,Qubit,Run,2-Norm,Trace Norm,Diamond Norm
0,0,2,0,0.1223350199592681,0.33736170045366687,0.01496585710843454
1,0,2,1,0.14812414733845491,0.38141819975527413,0.02194076302474429
2,0,0,2,0.10121817604568764,0.12887453559031847,0.010245119162015818
3,3,0,3,0.1588752121514089,0.19628913859561894,0.0252413330361552
4,0,1,4,0.11424514635158964,0.10367966284227861,0.013051953464896125
5,3,2,5,0.1127030690282551,0.1983913324456495,0.012701981768387627
6,0,2,6,0.11148375818049792,0.19076327875597754,0.01242862833804774
7,1,2,7,1.9997532649633214,2.0910590865280643,0.012812882797811107
8,3,1,8,0.15498476700677483,0.20446974821764863,0.024020278004144274
9,2,2,9,0.11016684779565601,0.09751683285905328,0.012136734353231232
10,1,2,10,0.10479575222485459,0.2098717953383506,0.01098214968437311
11,3,1,11,0.10781098412285814,0.1414426112069762,0.011623208297539161
12,0,1,12,0.12240549758197325,0.3271874662818525,0.01498310583829046
13,2,0,13,0.13758152333178925,0.19442077083238768,0.018928675562295657
14,2,1,14,0.15768920368286257,0.22191840716747552,0.02486588495813531
15,1,2,15,0.16464847001436264,0.2476998687287461,0.027109118678070473
16,3,1,16,0.07593487943695333,0.10072389936374883,0.005766105915104634
17,1,0,17,0.1742390103839606,0.2523638235857665,0.030359232739581955
18,2,1,18,0.19181443341530846,0.1655523173331529,0.03679277686643579
19,2,0,19,0.15500137562707886,0.24320298370823668,0.02402542644628679
20,0,1,20,0.13798241072079695,0.2580319355628788,0.019039145668322693
21,1,2,21,0.12736370931503838,0.22057666197327164,0.01622151445048558
22,1,0,22,0.11780476086301299,0.09360622160741691,0.01387796168199168
23,0,2,23,0.0942129014192856,0.13460408524725037,0.00887607079384002
24,0,0,24,0.11263157215161237,0.12869701434623776,0.012685871045343864
25,3,0,25,0.16099543811678974,0.39048518328951876,0.025919531094417095
26,3,0,26,0.11563667818482995,0.19312160137250545,0.013371841341621938
27,2,1,27,0.15903631262816065,0.4470326771412629,0.025292548734362052
28,3,2,28,0.1719886207922247,0.25767072750328784,0.029580085682011665
29,0,1,29,0.10969288127228739,0.17941475627331815,0.012032528201816136
30,1,2,30,0.08247014702163435,0.11453142265831413,0.006801325149769978
31,0,1,31,0.11748601741121027,0.17339816240320627,0.013802964287147203
32,2,1,32,0.14433119760685087,0.25110555127625167,0.02083149460262783
33,1,0,33,0.11194562078668056,0.20070277160568623,0.012531822013315293
34,1,2,34,0.06743225404792183,0.21639712537557354,0.004547108885983468
35,1,2,35,0.15225589093948289,0.11676350304131417,0.02318185632577571
36,1,0,36,0.05555729714732987,0.11261014791889379,0.003086613266316706
37,2,0,37,0.05845393206699905,0.10120944302829268,0.0034168621740933384
38,0,1,38,0.12573596780726862,0.19809067191848675,0.01580953360043049
39,0,0,39,0.14140203927182352,0.3837058115577104,0.019994536710230305
40,1,2,40,0.11372622314330158,0.1794908475746345,0.012933653830440033
41,1,2,41,0.12209589377741807,0.2231068883690815,0.014907407277306554
42,0,1,42,0.13834181476430896,0.22299018696608405,0.01913845771228238
43,1,1,43,0.17195271573375215,0.2507148096469718,0.029567736448212575
44,1,1,44,0.07582292628693783,0.08831813258224802,0.005749116150714413
45,0,2,45,0.15629081180672502,0.17058964516772043,0.024426817855205146
46,2,0,46,1.9996395840639087,10.154647414429483,0.029522380468044822
47,2,0,47,0.09926516211228861,0.2068716510030429,0.009853572409178932
48,0,0,48,0.13432333116716952,0.2663115346668131,0.01804275729584509
49,1,2,49,0.13477239140778802,0.24159643251657215,0.018163597485774025
50,2,1,50,0.13173730982143672,0.3093137320601775,0.017354718798989213
51,2,2,51,1.9999871248275285,6.4357405945177515,0.01568217598653565
52,0,0,52,0.14596040940462118,0.2660718874435678,0.021304441113564634
53,1,2,53,0.13040171340876738,0.1474605945255531,0.017004606859942293
54,1,2,54,0.14442420686900442,0.28481316473549323,0.020858351529741
55,1,2,55,1.9999970017068567,6.884191449587377,0.012032528201816226
56,3,2,56,0.11152567940511719,0.2205960206634824,0.01243797716677298
57,0,0,57,0.11818132910576035,0.173522635927925,0.013966826549204036
58,3,0,58,1.99863243296022,5.376601588256563,0.018373988252780252
59,3,2,59,0.11342370976941603,0.21491022372055066,0.012864937937856721
60,2,0,60,0.0836410595540751,0.20642743027623373,0.006995826843328339
61,1,0,61,0.18371538871436102,0.2513331238894525,0.03375134405046877
62,1,1,62,0.12194287021890621,0.21144622790181863,0.014870063597224974
63,0,1,63,0.11205508969183017,0.08394279435308061,0.0125563431258441
64,2,0,64,0.12001723988594927,0.27349156726632673,0.014404137869841497
65,3,0,65,0.1456135597464404,0.18975182530756396,0.021203308782030177
66,0,1,66,0.13979561550205546,0.2631529507410183,0.019542814113598535
67,3,1,67,0.1455778889090746,0.09670730215107096,0.021192921739222867
68,3,2,68,0.15196186096662725,0.14178633252936956,0.023092407188440564
69,0,2,69,0.12135639571210527,0.187418219957113,0.014727374780233076
70,2,1,70,0.14886614475071464,0.10863325536176235,0.02216112905294071
71,1,1,71,0.08417560380363827,0.2620294563207064,0.007085532275707082
72,3,0,72,0.16240166881949844,0.19753519251283083,0.02637430203535804
73,1,2,73,1.999689191599576,4.751841070375537,0.01895087667986355
74,2,1,74,0.13401401983475605,0.19905189111261878,0.0179597575122704
75,3,2,75,0.13995122130334045,0.33445780383998774,0.019586344344296597
76,2,0,76,0.1839382396169826,0.23151856286051326,0.03383327599339452
77,1,2,77,0.14860822544874125,0.22444518005576897,0.022084404671023898
78,2,1,78,0.13992139257198402,0.1957785378815116,0.01957799609928327
