,Layer,Qubit,Run,2-Norm,Trace Norm,Diamond Norm
0,0,2,0,0.10161106194510822,0.05333571935420429,0.010324807909612618
1,0,1,1,0.10720562290865464,0.19665660579728253,0.011493045583232657
2,0,1,2,0.10513348412290319,0.06236570890120857,0.011053049483820743
3,0,0,3,0.12558103905862644,0.2704823634050375,0.015770597371044266
4,0,1,4,0.0773014082824487,0.23213986918302484,0.005975507722449835
5,0,0,5,0.10161106194510801,0.06263922747442588,0.01032480790961258
6,0,0,6,0.06282151815625668,0.18089622677236641,0.003946543143456886
7,0,2,7,0.10720562290865472,0.07400817124805914,0.01149304558323267
8,0,2,8,0.10106289184470515,0.1812122280311994,0.010213708108014575
9,0,2,9,0.1253488845353442,0.16824083803607062,0.01571234285425505
10,0,0,10,0.08882112635076153,0.13494346127317036,0.007889192486217944
11,0,0,11,0.06282151815625674,0.0808700060089275,0.0039465431434568985
12,0,2,12,0.0888211263507616,0.20388869876399626,0.00788919248621796
13,0,0,13,0.10720562290865426,0.09928228733002548,0.011493045583232574
14,0,2,14,0.08510009170766729,0.22364072278876795,0.00724202560865338
15,0,1,15,0.12558103905862672,0.22646482716805788,0.01577059737104434
16,0,2,16,0.10161106194510842,0.118211106504997,0.010324807909612663
17,0,0,17,0.10720562290865428,0.1846373803839823,0.011493045583232579
18,0,0,18,0.06282151815625667,0.18959026463115974,0.0039465431434568855
19,0,1,19,0.10161106194510837,0.08915325924229518,0.010324807909612647
20,0,2,20,0.06282151815625686,0.11966677496284853,0.00394654314345691
21,0,0,21,0.06282151815625657,0.04326140260730961,0.003946543143456866
22,0,1,22,0.10720562290865433,0.21922971881935824,0.011493045583232582
23,0,1,23,0.06874468276891627,0.10806711418272348,0.0047258314089989335
24,0,0,24,0.06795863626653827,0.1246259755457836,0.00461837624320765
25,0,1,25,0.10720562290865457,0.12525487135504787,0.011493045583232634
26,0,0,26,0.12518384959413234,0.15396584042275263,0.015670996199206345
27,0,1,27,0.028425420149258834,0.027554344916866175,0.0008080045106618908
28,0,1,28,0.06282151815625642,0.13146714298801815,0.003946543143456853
29,0,0,29,0.06282151815625663,0.14493622330881928,0.003946543143456884
30,0,0,30,0.09321232484666471,0.11521009886425712,0.008688537503320149
31,0,1,31,0.12558103905862644,0.14526165506354385,0.015770597371044266
32,0,2,32,0.06282151815625667,0.1550883970162294,0.003946543143456885
33,0,2,33,0.12050576899105366,0.14463040964195886,0.01452164036012519
34,0,2,34,0.1016110619451085,0.08003708187667766,0.010324807909612679
35,0,2,35,0.06282151815625649,0.09315570579825466,0.003946543143456864
36,0,1,36,0.064946072784357,0.09259127870109517,0.004217992370110997
37,0,2,37,0.06282151815625656,0.10930762370996976,0.003946543143456869
38,0,2,38,0.12558103905862647,0.32715615872450515,0.015770597371044266
39,0,1,39,0.10720562290865446,0.05454537045123533,0.011493045583232626
40,0,1,40,0.10720562290865467,0.027270372444975675,0.011493045583232664
41,0,0,41,0.0628215181562566,0.15751429546956786,0.003946543143456878
42,0,1,42,0.10720562290865471,0.05312941233252856,0.011493045583232664
43,0,1,43,0.04442152149272272,0.23738536254795728,0.001973271571728425
44,0,2,44,0.12558103905862641,0.15605769601296907,0.01577059737104422
45,0,1,45,0.12558103905862716,0.12737111899814885,0.015770597371044446
46,0,2,46,0.11492510014480824,0.17435642111292288,0.013207778643294196
47,0,1,47,0.06282151815625656,0.07185131925407606,0.003946543143456872
48,0,1,48,0.10161106194510779,0.0715203065041497,0.010324807909612535
49,0,0,49,0.10161106194510867,0.2232993374661944,0.010324807909612712
50,0,2,50,0.04442152149272276,0.06094470611372264,0.0019732715717284293
51,0,0,51,0.06529304583231359,0.1574356738617729,0.0042631818340606
52,0,1,52,0.12558103905862653,0.09003713478779245,0.015770597371044283
53,0,1,53,0.083425547162151,0.07741944889406233,0.006959821919304283
54,0,0,54,0.04442152149272269,0.21711550341884928,0.001973271571728423
55,0,0,55,0.10161106194510816,0.22367604347780218,0.010324807909612608
56,0,2,56,0.10720562290865443,0.14259367446211824,0.011493045583232608
57,0,1,57,0.12344947040651676,0.19172811792529254,0.015239771743649457
58,0,1,58,0.12242714909799374,0.09269016653865739,0.014988406836262392
59,0,0,59,0.10720562290865446,0.13604861347585095,0.011493045583232624
60,0,0,60,0.07353669618912463,0.18206536328344236,0.005407645686411618
61,0,2,61,0.1072056229086542,0.18593867947308634,0.011493045583232551
62,0,2,62,0.09636685093381965,0.19896239320598985,0.00928656995890101
63,0,0,63,0.044421521492722944,0.12328952806905674,0.0019732715717284445
64,0,2,64,0.10720562290865424,0.1603164300958807,0.011493045583232568
65,0,2,65,0.1176204196922679,0.21900875878753137,0.01383456312858524
66,0,2,66,0.08224853541396361,0.05381148125361848,0.006764821577742025
67,0,1,67,0.06282151815625628,0.14212456580959115,0.0039465431434568396
68,0,2,68,1.9999999999999996,0.203428130826767,0.015770597371044238
69,0,1,69,0.10161106194510841,0.13275435318013157,0.010324807909612656
70,0,0,70,0.10720562290865446,0.13586480193032374,0.01149304558323262
71,0,2,71,0.0628215181562564,0.14192227143661262,0.003946543143456858
72,0,1,72,0.06282151815625626,0.07595934144100126,0.003946543143456835
73,0,2,73,0.1072056229086547,0.14538308760959184,0.011493045583232669
74,0,1,74,0.08868595152516244,0.16148903364410988,0.007865197997923462
75,0,2,75,0.09811737543999012,0.2296776212711404,0.009627019363231983
76,0,1,76,0.06282151815625642,0.08520891590245157,0.003946543143456856
77,0,0,77,0.09959700834936534,0.1458038835143222,0.009919564072143557
