,Layer,Qubit,Run,2-Norm,Trace Norm,Diamond Norm
0,1,1,0,0.013895114607860996,0.016036405865288376,0.00019307526258221827
1,1,0,1,0.009405617408803996,0.013999919070705281,8.84660475583935e-05
2,2,0,2,0.011931290045226105,0.024023776898484638,0.00014235595189617635
3,1,1,3,0.010402757443716578,0.006721659207453563,0.00010821737369087417
4,0,0,4,0.01238467328511823,0.015549197901915635,0.00015338036351222387
5,2,1,5,0.013303685045009677,0.02128356093711175,0.0001769880357768149
6,1,1,6,0.013852336113352383,0.014252014596049425,0.0001918882262645764
7,0,1,7,0.016494341104786526,0.02226953894557289,0.0002720653275085482
8,2,1,8,0.00959477176069519,0.009208591119091244,9.206014964995592e-05
9,0,0,9,0.01467566499720169,0.0217014205023387,0.0002153767076627017
10,0,1,10,0.014185889414423024,0.008849001826088833,0.00020124128073669434
11,2,0,11,0.018757079447647842,0.025603339388421378,0.0003518307723042115
12,2,0,12,0.019682535422893794,0.020675666301553382,0.0003874112150633133
13,1,1,13,0.011528571922975735,0.018486910514305687,0.0001329081762330052
14,2,1,14,0.019014627657421724,0.023878545194576706,0.00036156236238857125
15,1,0,15,0.007024791042588005,0.01154554593155538,4.934768919202468e-05
16,0,1,16,0.015249934781637062,0.023516085071788706,0.00023256238381743298
17,1,0,17,0.008287620538381262,0.010509106377735115,6.868477132258917e-05
18,0,0,18,0.014945765563433546,0.022735840473417517,0.0002233774596773313
19,1,1,19,0.017712112886889148,0.019883011588695015,0.00031371964616016553
20,2,0,20,0.015174576501796941,0.02154569361783377,0.0002302698760611418
21,1,1,21,0.013360532160780453,0.015318440561783829,0.00017850390234761592
22,2,0,22,0.013824113399786342,0.01780731923694274,0.00019110614457903505
23,2,1,23,0.016423308266979443,0.018711938341406442,0.0002697268230686545
24,2,1,24,0.010969958814216516,0.014349400576812847,0.00012034055290231242
25,2,1,25,0.013249533598262241,0.017127872055958226,0.00017555030979447554
26,0,1,26,0.006737092467188909,0.005478977854360166,4.538841491145355e-05
27,0,1,27,0.014946138449166967,0.023768763382071463,0.0002233880257442025
28,2,1,28,0.012123571273343407,0.013157023684087332,0.00014698102294638404
29,1,1,29,0.01264403177200704,0.010547873655033664,0.0001598726259144231
30,1,1,30,0.017070561274127982,0.02572748217268845,0.0002914053031079433
31,2,1,31,0.021106711587294005,0.027253359471774173,0.00044550205033778675
32,0,1,32,0.009888680355027189,0.012833436306509571,9.778644908999978e-05
33,2,1,33,0.012655808897841037,0.022584926397438494,0.00016016949885867422
34,2,0,34,0.012407764507817064,0.024337257490787058,0.00015395354018575035
35,1,0,35,0.008937441794671527,0.009662428037807286,7.987791357775131e-05
36,1,1,36,0.014152433767113731,0.0180054237732098,0.0002002922551922095
37,0,0,37,0.015777583049067494,0.03577065545838438,0.000248932126870222
38,1,1,38,0.009341749385165141,0.011158104169780268,8.726835147131262e-05
39,1,1,39,0.01283466728322896,0.014897216231780253,0.00016472868427118943
40,1,0,40,0.02207928473672214,0.026299527597213247,0.0004875032699967219
41,1,1,41,0.011325040101087333,0.014926452598923511,0.00012825705862304162
42,0,1,42,0.015444156795300382,0.02422713814668745,0.00023852324396615875
43,1,1,43,0.012219005854054383,0.010122138357517,0.0001493047251313778
44,0,1,44,0.012002297340959402,0.017006902894472015,0.00014405597618325145
45,0,1,45,0.007766264349138261,0.00561471130462283,6.031495430478856e-05
46,0,0,46,0.015424335715831565,0.027643204723094048,0.00023791051833562356
47,2,0,47,0.011612083909766667,0.015571096915632611,0.0001348411988296803
48,2,0,48,0.013549323263555495,0.017911900203067335,0.00018358529880030757
49,0,0,49,0.016184511882543866,0.014797009276644957,0.0002619409832955769
50,1,1,50,0.008220374325452634,0.010271566312403006,6.757455955759603e-05
51,1,1,51,0.012774585186016055,0.01663856047754586,0.00016319031388962652
52,2,1,52,0.014539406200358814,0.02167892348677059,0.0002113957023589154
53,1,0,53,0.010411121226199345,0.016402508387441436,0.00010839206978449328
54,1,1,54,0.013795053625388711,0.01981127112646847,0.00019030456862323685
55,0,0,55,0.01606647854407697,0.02817463771376476,0.0002581317396180731
56,2,0,56,0.01366841090663811,0.01606826291691041,0.00018682592990706495
57,2,0,57,0.009851577040184722,0.013041581942720218,9.705363875485879e-05
58,0,0,58,0.013765760628547494,0.017442793882867666,0.00018949703720743454
59,2,1,59,0.02001470734545013,0.022359026050714034,0.0004005958427044388
60,1,1,60,0.01450473390576627,0.016669604867839066,0.0002103875887368621
61,0,1,61,0.011077581464344078,0.013696870764617463,0.00012271346334410518
62,1,0,62,0.011157309061385064,0.016313354085358757,0.00012448597098892834
63,2,0,63,0.010446232143106696,0.013701922129400882,0.00010912376598767546
64,0,1,64,0.00992732145245089,0.01649014452029081,9.855199924492701e-05
65,2,1,65,0.01573682856576741,0.029083774891663777,0.00024764777330835326
66,0,0,66,0.013305855139513637,0.015422825153099057,0.0001770466364205214
67,0,1,67,0.009453056149470089,0.01898880516627267,8.936032392127663e-05
68,1,0,68,0.016934210051116203,0.01857193714262344,0.0002867717158143044
69,0,1,69,0.009570442119509496,0.014277281652019417,9.159336236288142e-05
70,2,0,70,0.014553705602776969,0.018872128856823503,0.00021181052375177727
71,0,1,71,0.007024791042587996,0.012144865413480053,4.9347689192024766e-05
72,2,1,72,0.014306675152788504,0.025179490498603962,0.00020468178933471016
73,0,0,73,0.020939601793674458,0.020980085137524255,0.0004384755620581324
74,0,0,74,0.01473059442603719,0.0262606506616039,0.00021699178896885404
75,1,0,75,0.015276874220962725,0.012951286056193492,0.0002333831434105602
76,2,1,76,0.015470217204771911,0.014530875102141792,0.00023932956408081725
77,2,0,77,0.013498792140688255,0.01199935197411834,0.0001822186641121202
78,1,0,78,0.010265341918852929,0.014268253405289706,0.00010537728631162686
79,1,1,79,0.012731279006097208,0.01661759637306384,0.0001620861870327022
80,2,0,80,0.011458236789687933,0.01951960668831857,0.00013129171191340633
81,2,0,81,0.013657090117213935,0.01941042886540937,0.00018651641022985092
82,0,0,82,0.013728522179683195,0.016568140334760423,0.0001884737648250959
83,0,1,83,0.01478221776129558,0.021017249255833006,0.00021851652999421925
84,1,0,84,0.009115167160200846,0.014613445021192918,8.308644353560208e-05
85,2,0,85,0.009840312443036266,0.008027076035120848,9.683181409770251e-05
86,1,0,86,0.010161219027562875,0.015258103334088577,0.00010325075137977276
87,0,1,87,0.011492209290737057,0.008128950190075812,0.00013207105150550496
88,1,1,88,0.012996449650854319,0.016183323104609782,0.00016890870906151767
89,2,1,89,0.016248647598444382,0.022578668544897623,0.00026401903778911976
90,1,0,90,0.00900878187304903,0.012102447959588957,8.115832191794098e-05
91,2,1,91,0.011802899629925917,0.014793299419289852,0.0001393084873322619
92,2,0,92,0.012365839507465797,0.018322686139752728,0.0001529140277106814
93,2,0,93,0.010322830407478629,0.015697094497565886,0.00010656082762156608
94,1,0,94,0.01146633910303582,0.009810757674632867,0.00013147693242581012
95,1,0,95,0.016282758923477195,0.016212762155423617,0.0002651294480282512
96,2,0,96,0.014643683087644783,0.02010745216199145,0.00021443797418569012
97,2,0,97,0.010656902605298944,0.01390321579481649,0.00011356966339001024
98,1,0,98,0.012013287855152974,0.016745336991043393,0.00014431978116003627
99,1,0,99,0.010177446443340584,0.01737197771411995,0.00010358075873855043
100,2,0,100,0.009936373701046995,0.01045347938199341,9.873169706835876e-05
101,1,0,101,0.01443067184476877,0.030535519981666544,0.00020824431894293706
102,2,0,102,0.02043249638519781,0.02693377668814669,0.0004174900385455135
103,0,1,103,0.017092431071215074,0.019644150506848472,0.00029215494270826733
104,2,0,104,0.015387630531247516,0.02050456955500956,0.00023678077310652925
105,2,0,105,0.01575037597047396,0.01856163892745918,0.0002480764476292265
106,1,1,106,0.012998310111591591,0.022419714123435675,0.0001689560657571043
107,0,0,107,0.009037862652808322,0.007351626989177032,8.168317071590223e-05
108,1,0,108,0.014104871962731674,0.020876769433684772,0.0001989482793625506
109,1,0,109,0.014850435084294454,0.022724825397786242,0.00022053581131550865
110,1,0,110,0.01109335636159831,0.015415867007243303,0.00012306306655165167
111,2,0,111,0.010244712271725812,0.013408340718424375,0.00010495413709292757
112,0,0,112,0.014348149580696289,0.010019021510611348,0.00020587118118957893
113,0,0,113,0.01574647480334927,0.028487110881268936,0.0002479530615561389
114,2,1,114,0.011687928251698652,0.011923208846956457,0.0001366083443729649
115,1,0,115,0.016604725076980735,0.020917929053651904,0.0002757202388348344
116,2,0,116,0.010137661019946525,0.015787327548989795,0.00010277217095534321
117,2,1,117,0.0074916987233425375,0.00934166937755379,5.612554976133273e-05
118,1,0,118,0.007363623674229334,0.009715436193935119,5.4222953615670645e-05
119,0,0,119,0.014020584238140926,0.016909908260606753,0.0001965773018840021
120,0,0,120,0.010839713351835733,0.015070434277082096,0.00011749945854463249
121,1,0,121,0.010423442228038843,0.01865285867000101,0.00010864838689671526
122,0,0,122,0.015853688439251175,0.013613904230885085,0.00025134159180334903
123,1,1,123,0.013301675771053026,0.01859939092540292,0.00017693483710581857
124,1,1,124,0.009288431313526484,0.015610976066495696,8.627495626609934e-05
125,1,0,125,0.014074855871289156,0.017551370411270653,0.00019810277194961807
126,2,1,126,0.0114025389166417,0.013314221017121833,0.0001300181681487088
127,2,1,127,0.014370167225137386,0.014882362251467975,0.00020650310807436751
128,0,1,128,0.015628211800899915,0.00879123506938921,0.0002442444150741065
129,1,0,129,0.01525442104966945,0.017666956101174552,0.00023269764568846317
130,2,0,130,0.010544230509743572,0.01526117893164658,0.00011118112485064433
131,1,0,131,0.01042298251658325,0.021147297772203328,0.0001086385645410006
132,2,0,132,0.019106104552819452,0.026824818809884333,0.0003650433097051588
133,1,1,133,0.013734149142748156,0.02198391748024911,0.00018862770557506443
134,2,0,134,0.01284858061365694,0.012279896441114945,0.0001650872157363318
135,1,0,135,0.008372043281402947,0.012668547885389275,7.009118817691003e-05
136,0,1,136,0.012508259418358295,0.01785969788758914,0.00015645683378566358
137,0,0,137,0.01442302241069108,0.023211378704224777,0.00020802519064343886
138,0,0,138,0.01151769401771039,0.01798746807858097,0.00013265730083047685
139,1,0,139,0.012749760652387402,0.015917359746131433,0.0001625575271632573
140,2,1,140,0.011726158210008426,0.016496452083114017,0.00013750312824377189
141,1,0,141,0.009123970363365732,0.010037611454546454,8.324703543698441e-05
142,1,1,142,0.014864280054178024,0.010509077396706645,0.0002209494306563744
143,2,0,143,0.01878452648112261,0.02166182537119763,0.00035285893489844745
144,2,0,144,0.0122834692739108,0.01236746828008815,0.00015088409249609767
145,1,0,145,0.009571781585889243,0.009784992920550685,9.16190669004058e-05
146,1,1,146,0.006382579938038947,0.010503999726635297,4.0737326665457135e-05
147,0,0,147,0.010265790897078964,0.014655041104985552,0.00010538651596679679
148,2,1,148,0.009696537265457035,0.017248293544136047,9.40228349423092e-05
149,0,1,149,0.011078436820242602,0.016686844228724212,0.00012273240014895666
150,2,0,150,0.018219882108634185,0.03362003836415705,0.0003319649918240128
151,2,0,151,0.016032574859687204,0.01795247534377632,0.00025704359266935114
152,1,1,152,0.015117969572179361,0.027221771467665613,0.0002285553372216324
153,2,1,153,0.007019247563021652,0.006950588810451891,4.926983635098596e-05
154,1,1,154,0.015910207752505907,0.009435940314219304,0.0002531376586158279
155,1,0,155,0.0097720646314295,0.014130194530140385,9.549336682776885e-05
156,2,1,156,0.009529230856150008,0.010254051389526135,9.080626081790171e-05
157,2,0,157,0.011911029300226082,0.014413209280888215,0.00014187335764302337
158,2,1,158,0.01091390220438141,0.01983604144640171,0.0001191132613268012
159,0,1,159,0.011257991946200047,0.0208073465764124,0.00012674250185178447
160,1,0,160,0.013715213459582843,0.016287634243570534,0.0001881076363100194
161,0,1,161,0.009103456277467597,0.0064576394591616074,8.287291619576356e-05
162,0,1,162,0.02172626678114419,0.017909956591927477,0.00047204150311529013
